x,y,count,name
118.825022,31.927512,1,豆志(21世纪太阳城店)
118.877049,31.940326,1,一鸣真鲜奶吧(龙眠大道店)
118.845416,31.940678,1,小南京大碗菜(竹山路店)
118.879356,31.997590,1,村娘子(南方时代广场店)
118.798553,31.964552,1,昱德香餐厅
118.829652,31.973338,1,张记最湘剁椒鱼头
118.844638,31.938185,1,捞海猪肚鸡火锅
118.833646,31.958686,1,知味土菜馆(北沿路店)
118.910214,32.028658,1,牛庄·潮汕牛肉火锅(中海国际店)
118.788959,31.943858,1,叁小福韩式参鸡汤(托乐嘉店)
118.785240,31.944160,1,曼玲粥店(托乐嘉店)
118.823230,31.942193,1,韩式石锅拌饭(同曦鸣城店)
118.815972,31.945231,1,东方官中国兰州牛肉拉面(挹淮街店)
118.802740,31.937997,1,福记汤包馆
118.820366,31.929608,1,simply thai天泰(景枫广场店)
118.852523,31.953511,1,金陵小夫妻木炭全羊馆
118.864916,31.942828,1,柠檬鱼专业酸菜鱼(天印慧谷店)
118.822387,31.942556,1,巷口往事(同曦万尚城店)
118.921387,32.048211,1,东牛帝客贵州黄牛肉火锅
118.816914,31.966280,1,成都特色粉面
118.873921,31.998376,1,渝都1号川菜体验馆(华庭北园店)
118.785138,31.944385,1,傻鸭香辣鸭脖
118.791851,31.906944,1,上渔千岛湖鱼头馆
118.788484,31.943383,1,小艾尼新疆大盘鸡
118.784920,31.944548,1,慢火唇香私家厨房
118.801014,31.938511,1,江老大柠檬专业酸菜鱼连锁
118.823682,31.970102,1,蜀山馋师麻辣烫
118.785441,31.943728,1,伊蒙小夫妻木炭全羊馆(托乐嘉店)
118.822169,31.950139,1,众悦食府(河定桥店)
118.846787,31.942831,1,延吉烧烤(南京江宁区分店)
118.872689,31.942162,1,姚府地锅鸡主烤官龙虾馆
118.806243,31.938413,1,兰州拉面(平泰街店)
118.843984,31.935848,1,嗨道味(金山路店)
118.834052,31.950959,1,西北民族烧烤(招商街店)
118.834962,31.910894,1,水浒烤肉(殷巷店)
118.784805,31.943397,1,柏记水饺(江宁店)
118.852168,31.962948,1,一泓清泉·花园餐厅
118.788737,31.943790,1,WHL韩式石锅拌饭
118.845374,31.934692,1,新顺景酒楼(竹山路店)
118.823135,31.943539,1,特色川菜馆(同曦店)
118.879150,31.948953,1,贵州黄牛肉牛总店
118.823671,31.943982,1,淓淓牛肉馆
118.834930,31.950270,1,恒香园龙虾城
118.886638,31.988296,1,金元宝海鲜酒家
118.811053,31.942343,1,烹鲜居(湖滨路店)
118.834283,31.950894,1,福陈烧烤排档
118.909621,32.028484,1,宴淮门大酒店
118.818938,31.967660,1,妙食代自助酱大骨火锅(金盛路店)
118.875684,31.940277,1,锋味龙虾馆
118.874640,31.994090,1,速尚沙县小吃(东山街道永胜路店)
118.844284,31.938210,1,禾食肉剧场
118.835625,31.950630,1,肥叔锅贴(翠文路店)
118.823807,31.943304,1,川味椒麻鸡(同曦店)
118.816195,31.948999,1,好印象土菜馆
