x,y,count,name
118.873318,31.934810,1,米多米公寓湖山路店
118.844944,31.954005,1,城中大市口
118.820020,31.965376,1,龙口海景房
118.821910,31.953030,1,魔方4.8
118.830904,31.914591,1,殷巷打工楼
118.769675,31.884032,1,晨光新区
118.600661,31.86706,1,司家小苑
119.069509,32.054394,1,龙珠山庄
118.824103,31.925227,1,南京千倩变公寓
118.794082,31.943001,1,超德昇公寓
118.844772,31.946822,1,江宁区社区服务中心
118.835013,31.904461,1,殷巷新寓南区
118.799905,31.915605,1,水韵别墅
118.729881,31.911480,1,一宿山麓之庭
118.780646,31.955778,1,弘大公寓
118.876221,31.952785,1,王墅社区
118.877034,31.971959,1,东麒雅苑
118.785535,31.925396,1,启家花园
118.836180,31.918030,1,殷巷新寓(242幢-297幢)
118.863239,31.993176,1,前庄31号
119.06021,32.041689,1,汤城汇
118.824810,31.928659,1,南京琥珀公寓
118.829620,31.895102,1,南京Locals路客·南京江宁A02舍公寓
118.784584,31.945174,1,南京南站翠屏山站成熟小区阳光充沛大床房普通公寓
119.060676,32.059458,1,幸福佳园
118.559859,31.840036,1,新一棉生活区
118.727529,31.911734,1,周村社区
118.842556,31.951031,1,夜奔南京公寓
118.852745,31.915531,1,蓝天水岸花园
118.878797,31.977365,1,职工之家
118.841859,31.833991,1,双金社区
118.903090,31.890170,1,南京晓庄学院(方山校区)学生宿舍D区
118.847554,31.939125,1,东山街道红十字会博爱家园
118.903980,31.894340,1,南京晓庄学院(方山校区)学生宿舍B区
118.843820,31.679121,1,桑园社区
118.828821,31.856800,1,银城旭辉G56
118.712673,31.720103,1,石塘社区
118.920956,32.046683,1,苏欣园
118.786555,31.918815,1,翰林苑
118.588037,31.775977,1,南山湖竹润阁(翠竹西苑9号)
118.977993,31.868703,1,书香江宁
118.774977,31.953903,1,美之国花园
118.901990,31.891610,1,晓庄师范方山校区学生宿舍G区
118.909726,31.904942,1,水岸之恋
118.784011,31.943091,1,紫藤花园
118.904724,31.925029,1,博学苑丹桂园1号库
118.903561,31.894862,1,南京晓庄学院(方山校区)学生宿舍A区
118.824582,31.965059,1,岔路社区
118.824810,31.928651,1,南京河定桥地铁口旁琥珀公寓
118.837295,31.865490,1,银城旭辉上淮铂悦府
118.601649,31.853587,1,江宁区珑湖国际
118.862728,31.935893,1,金陵城市公寓
